year,competition_id,url,http_status,competition_name,start_date,end_date,location,fetched_at_utc,probe_error,officials_analysis_competition_type_id,season_year
2023,32254,https://ijs.usfigureskating.org/leaderboard/results/2023/32254/index.asp,200,2023 Spring Jubilee,5/20/23,5/20/23,"White Rink, Orange Rink, San Jose, CA",2026-05-18T22:44:24+00:00,,11,2324
2023,32164,https://ijs.usfigureskating.org/leaderboard/results/2023/32164/index.asp,200,2023 Ice Fest,6/1/23,6/4/23,"Olympicview Arena, Mountlake Ter, WA",2026-05-18T22:44:04+00:00,,11,2324
2023,32275,https://ijs.usfigureskating.org/leaderboard/results/2023/32275/index.asp,200,2023 Colonial Open,6/1/23,6/4/23,"Olympia I, Olympia II, Boxborough, MA",2026-05-18T22:44:33+00:00,,11,2324
2023,33566,https://ijs.usfigureskating.org/leaderboard/results/2023/33566/index.asp,200,2023 Colonial Open (TOI Only),6/1/23,6/4/23,"Nashoba Valley Olympia, Boxborough, MA",2026-05-18T22:47:00+00:00,,11,2324
2023,32154,https://ijs.usfigureskating.org/leaderboard/results/2023/32154/index.asp,200,2023 Traverse City Cherry Classic,6/2/23,6/4/23,"Molon Rink, David's Rink, Traverse City, MI",2026-05-18T22:44:01+00:00,,11,2324
2023,32226,https://ijs.usfigureskating.org/leaderboard/results/2023/32226/index.asp,200,2023 Metro Indy Skating Challenge,6/2/23,6/3/23,"Carmel Ice Rink, Carmel, IN",2026-05-18T22:44:19+00:00,,11,2324
2023,32244,https://ijs.usfigureskating.org/leaderboard/results/2023/32244/index.asp,200,Cardinal Classic 2023,6/2/23,6/4/23,"Olympic Rink, NHL Rink, Prince William Ice Center, Woodbridge, VA",2026-05-18T22:44:22+00:00,,11,2324
2023,32285,https://ijs.usfigureskating.org/leaderboard/results/2023/32285/index.asp,200,2023 Heart of America Invitational,6/2/23,6/4/23,"IJS, 6.0, Shawnee, Kansas",2026-05-18T22:44:36+00:00,,11,2324
2023,33623,https://ijs.usfigureskating.org/leaderboard/results/2023/33623/index.asp,200,2023 All Year Open,6/3/23,6/4/23,"Rink 1, Rink 2, Irvine, CA",2026-05-18T22:47:14+00:00,,11,2324
2023,32156,https://ijs.usfigureskating.org/leaderboard/results/2023/32156/index.asp,200,2023 Skatefest,6/7/23,6/10/23,"West Valley Acord Ice Center, West Valley City, UT",2026-05-18T22:44:03+00:00,,11,2324
2023,33570,https://ijs.usfigureskating.org/leaderboard/results/2023/33570/index.asp,200,2023 Skate Dallas,6/8/23,6/11/23,"Arena, Community, Allen, TX",2026-05-18T22:47:00+00:00,,11,2324
2023,32314,https://ijs.usfigureskating.org/leaderboard/results/2023/32314/index.asp,200,1st Annual Paradise Coast Classic,6/9/23,6/11/23,"Hertz Arena, Estero, FL",2026-05-18T22:44:40+00:00,,11,2324
2023,32152,https://ijs.usfigureskating.org/leaderboard/results/2023/32152/index.asp,200,2023 White Rose Invitational,6/10/23,6/11/23,"Rink 1, Rink 2, York, PA",2026-05-18T22:44:00+00:00,,11,2324
2023,33564,https://ijs.usfigureskating.org/leaderboard/results/2023/33564/index.asp,200,The Los Angeles FSC Showcase for Skaters,6/10/23,6/11/23,"JV Pickwick Ice, Burbank, CA",2026-05-18T22:46:59+00:00,,11,2324
2023,32153,https://ijs.usfigureskating.org/leaderboard/results/2023/32153/index.asp,200,2023 Southport Summer Classic,6/15/23,6/17/23,"Blue Rink, Green Rink, Pleasant Prairie, WI",2026-05-18T22:44:01+00:00,,11,2324
2023,32195,https://ijs.usfigureskating.org/leaderboard/results/2023/32195/index.asp,200,Jo Williams Memorial Cup 2023,6/16/23,6/17/23,"Eagles Ice Arena, Spokane, WA",2026-05-18T22:44:10+00:00,,11,2324
2023,33576,https://ijs.usfigureskating.org/leaderboard/results/2023/33576/index.asp,200,2023 Garden State Games,6/16/23,6/18/23,"Rink 1, Wayne, NJ",2026-05-18T22:47:01+00:00,,11,2324
